1512549301.402379 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.825708 -4.5779760000000005 -2.9614000000000003 -0.32588999999999996 -0.215698 0.0 0.0
1512549301.422339 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.609332 -2.9413 -0.32588999999999996 -0.22613500000000003 0.0 0.0
1512549301.442494 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.59888 -2.9681 -0.30778500000000003 -0.229614 0.0 0.0
1512549301.462344 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.583202000000001 -2.9480000000000004 -0.30778500000000003 -0.219177 0.0 0.0
1512549301.48232 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.5779760000000005 -2.97145 -0.318648 -0.22265600000000002 0.0 0.0
1512549301.502269 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.820482 -4.59888 -2.9480000000000004 -0.318648 -0.22265600000000002 0.0 0.0
1512549301.522286 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.588428 -2.93125 -0.32226899999999997 -0.23309300000000002 0.0 0.0
1512549301.543086 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.59888 -2.9446499999999998 -0.32226899999999997 -0.229614 0.0 0.0
1512549301.562392 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.604106000000001 -2.9379500000000003 -0.32226899999999997 -0.212219 0.0 0.0
1512549301.582309 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.59888 -2.9446499999999998 -0.32226899999999997 -0.23309300000000002 0.0 0.0
1512549301.602291 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.557072000000001 -2.95805 -0.31140599999999996 -0.219177 0.0 0.0
1512549301.62227 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.588428 -2.9413 -0.318648 -0.22265600000000002 0.0 0.0
1512549301.644526 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.820482 -4.59888 -2.9647500000000004 -0.32588999999999996 -0.212219 0.0 0.0
1512549301.662571 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8309340000000001 -4.59888 -2.9446499999999998 -0.32588999999999996 -0.22265600000000002 0.0 0.0
1512549301.682357 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.820482 -4.59888 -2.95805 -0.31502699999999995 -0.22613500000000003 0.0 0.0
1512549301.702345 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.7943520000000001 -4.57275 -2.9413 -0.333132 -0.215698 0.0 0.0
1512549301.722334 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.59888 -2.9547 -0.333132 -0.219177 0.0 0.0
1512549301.742363 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.799578 -4.59888 -2.9379500000000003 -0.32226899999999997 -0.212219 0.0 0.0
1512549301.762335 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.588428 -2.95135 -0.32588999999999996 -0.219177 0.0 0.0
1512549301.78233 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.604106000000001 -2.9614000000000003 -0.32226899999999997 -0.22613500000000003 0.0 0.0
1512549301.802319 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.7943520000000001 -4.59888 -2.9446499999999998 -0.32226899999999997 -0.229614 0.0 0.0
1512549301.822285 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.609332 -2.9446499999999998 -0.318648 -0.215698 0.0 0.0
1512549301.842306 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.820482 -4.583202000000001 -2.95135 -0.31140599999999996 -0.229614 0.0 0.0
1512549301.862446 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.588428 -2.9413 -0.32588999999999996 -0.219177 0.0 0.0
1512549301.882295 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.7943520000000001 -4.588428 -2.9413 -0.32226899999999997 -0.22613500000000003 0.0 0.0
1512549301.90231 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.588428 -2.9446499999999998 -0.318648 -0.22265600000000002 0.0 0.0
1512549301.922327 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.567524000000001 -2.95135 -0.318648 -0.215698 0.0 0.0
1512549301.942325 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.820482 -4.593654 -2.9446499999999998 -0.32588999999999996 -0.22265600000000002 0.0 0.0
1512549301.963555 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.619784 -2.95135 -0.31140599999999996 -0.212219 0.0 0.0
1512549301.982343 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.820482 -4.59888 -2.9480000000000004 -0.318648 -0.22265600000000002 0.0 0.0
1512549302.002296 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.59888 -2.9413 -0.32588999999999996 -0.22265600000000002 0.0 0.0
1512549302.022309 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.593654 -2.9446499999999998 -0.318648 -0.215698 0.0 0.0
1512549302.042289 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.588428 -2.9446499999999998 -0.31140599999999996 -0.229614 0.0 0.0
1512549302.062297 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.583202000000001 -2.9446499999999998 -0.318648 -0.23309300000000002 0.0 0.0
1512549302.082245 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.7943520000000001 -4.588428 -2.9446499999999998 -0.32588999999999996 -0.219177 0.0 0.0
1512549302.102308 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.593654 -2.9547 -0.31140599999999996 -0.219177 0.0 0.0
1512549302.122263 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.825708 -4.59888 -2.95135 -0.32226899999999997 -0.205261 0.0 0.0
1512549302.142288 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.583202000000001 -2.9446499999999998 -0.318648 -0.219177 0.0 0.0
1512549302.162288 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.630236000000001 -2.9480000000000004 -0.32226899999999997 -0.22613500000000003 0.0 0.0
1512549302.182288 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.609332 -2.9346 -0.31140599999999996 -0.215698 0.0 0.0
1512549302.202304 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.799578 -4.59888 -2.9413 -0.32226899999999997 -0.215698 0.0 0.0
1512549302.222327 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.59888 -2.95805 -0.32951099999999994 -0.219177 0.0 0.0
1512549302.242312 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8048040000000001 -4.57275 -2.9547 -0.32226899999999997 -0.22613500000000003 0.0 0.0
1512549302.262336 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.59888 -2.9446499999999998 -0.318648 -0.215698 0.0 0.0
1512549302.282302 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.567524000000001 -2.9446499999999998 -0.34037399999999995 -0.219177 0.0 0.0
1512549302.302263 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.59888 -2.9379500000000003 -0.32951099999999994 -0.22613500000000003 0.0 0.0
1512549302.322259 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.8152560000000001 -4.583202000000001 -2.9446499999999998 -0.347616 -0.212219 0.0 0.0
1512549302.342333 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.588428 -2.95805 -0.293301 -0.229614 0.0 0.0
1512549302.36226 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 -0.81003 -4.593654 -2.95135 -0.318648 -0.22613500000000003 0.0 0.0
