0.0570 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.700 -0.920 -0.151 0.094 -0.264 0.000 0.000 0.000 0.000 0.000
0.0724 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.700 -0.920 -0.151 0.094 -0.254 0.000 0.000 0.000 0.000 0.000
0.0994 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.700 -0.925 -0.147 0.091 -0.244 0.000 0.000 0.000 0.000 0.000
0.1125 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.685 -0.920 -0.147 0.116 -0.247 0.000 0.000 0.000 0.000 0.000
0.1324 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.685 -0.930 -0.141 0.105 -0.254 0.000 0.000 0.000 0.000 0.000
0.1524 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.721 -0.930 -0.144 0.112 -0.257 0.000 0.000 0.000 0.000 0.000
0.1724 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.706 -0.915 -0.157 0.109 -0.264 0.000 0.000 0.000 0.000 0.000
0.1923 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.700 -0.925 -0.147 0.109 -0.264 0.000 0.000 0.000 0.000 0.000
0.2124 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.669 -0.915 -0.147 0.098 -0.254 0.000 0.000 0.000 0.000 0.000
0.2325 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.674 -0.941 -0.154 0.091 -0.264 0.000 0.000 0.000 0.000 0.000
0.2525 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.679 -0.935 -0.141 0.105 -0.257 0.000 0.000 0.000 0.000 0.000
0.2724 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.674 -0.935 -0.144 0.101 -0.257 0.000 0.000 0.000 0.000 0.000
0.2924 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.716 -0.935 -0.151 0.091 -0.244 0.000 0.000 0.000 0.000 0.000
0.3124 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.690 -0.935 -0.147 0.109 -0.244 0.000 0.000 0.000 0.000 0.000
0.3324 2.010 1.090 -2.440 1.740 2.960 -0.000 1.090 0.000 -0.000 -0.000 0.690 -0.925 -0.147 0.087 -0.261 0.000 0.000 0.000 0.000 0.000
