0.0164 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.627 -1.489 1.035 0.492 0.250 0.000 0.000 0.000 0.000 0.000
0.0364 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.622 -1.479 1.045 0.478 0.240 0.000 0.000 0.000 0.000 0.000
0.0565 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.617 -1.489 1.038 0.478 0.257 0.000 0.000 0.000 0.000 0.000
0.0770 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.627 -1.458 1.038 0.474 0.261 0.000 0.000 0.000 0.000 0.000
0.0964 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.617 -1.474 1.035 0.471 0.247 0.000 0.000 0.000 0.000 0.000
0.1165 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.611 -1.489 1.045 0.482 0.257 0.000 0.000 0.000 0.000 0.000
0.1364 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.617 -1.479 1.025 0.471 0.264 0.000 0.000 0.000 0.000 0.000
0.1564 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.611 -1.463 1.038 0.474 0.254 0.000 0.000 0.000 0.000 0.000
0.1764 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.617 -1.458 1.038 0.489 0.250 0.000 0.000 0.000 0.000 0.000
0.1965 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.627 -1.500 1.038 0.456 0.250 0.000 0.000 0.000 0.000 0.000
0.2165 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.606 -1.489 1.035 0.474 0.257 0.000 0.000 0.000 0.000 0.000
0.2364 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.617 -1.489 1.035 0.478 0.261 0.000 0.000 0.000 0.000 0.000
0.2569 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.606 -1.479 1.059 0.478 0.254 0.000 0.000 0.000 0.000 0.000
0.2764 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.627 -1.479 1.038 0.471 0.257 0.000 0.000 0.000 0.000 0.000
0.2964 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.622 -1.479 1.042 0.478 0.264 0.000 0.000 0.000 0.000 0.000
0.3164 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.606 -1.484 1.042 0.474 0.257 0.000 0.000 0.000 0.000 0.000
0.3364 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.627 -1.463 1.045 0.478 0.250 0.000 0.000 0.000 0.000 0.000
0.3564 2.630 1.997 -3.846 1.716 2.440 -0.000 1.997 0.000 -0.000 -0.000 0.622 -1.474 1.028 0.474 0.250 0.000 0.000 0.000 0.000 0.000
